mes,uf,de_type,freight_id,vehicle,price,price_por_dia,contract_days,encontrou_motorista,qt_atividades_falcon,qt_horas_falcon
2024-12-01,MG,Diária,128981,Carreta,3250,325.0,10,nao,10.0,3.0
2024-12-01,SP,Diária,129433,Truck,1297,324.25,4,sim,7.0,2.0
2024-12-01,PR,Diária,129794,Toco,1397,232.83333333333334,6,sim,5.0,10.0
2024-12-01,SP,Coleta/Entrega,129836,3/4,1440,240.0,6,nao,2.0,2.0
2024-12-01,GO,Diária,130019,Truck,520,260.0,2,nao,3.0,83.0
2024-12-01,SP,Coleta/Entrega,130036,Truck,1500,300.0,5,sim,6.0,2.0
2024-12-01,SP,Diária,130043,Vanderleia,4480,320.0,14,sim,1.0,1.0
2024-12-01,PI,Coleta/Entrega,130065,Toco,1150,230.0,5,sim,3.0,1.0
2025-01-01,DF,Diária,130131,Carreta,4575,305.0,15,sim,1.0,1.0
2024-12-01,MG,Diária,130139,Carreta,3575,325.0,11,sim,4.0,1.0
2024-12-01,MG,Diária,130245,Carreta,1830,305.0,6,nao,7.0,34.0
2024-12-01,RS,Ajudante,130246,,1050,150.0,7,sim,5.0,38.0
2024-12-01,PR,Diária,130254,Bitrem,4675,425.0,11,nao,4.0,1.0
2024-12-01,SC,Diária,130255,Carreta,915,305.0,3,nao,9.0,3.0
2024-12-01,PR,Diária,130319,Carreta,1067,355.6666666666667,3,sim,3.0,38.0
2024-12-01,BA,Coleta/Entrega,130324,Truck,2892,262.90909090909093,11,sim,3.0,1.0
2024-12-01,PR,Diária,130347,Carreta,325,325.0,1,nao,7.0,15.0
2024-12-01,PR,Coleta/Entrega,130368,Toco,235,235.0,1,nao,5.0,2751.0
2024-12-01,MG,Diária,130432,Carreta,1830,305.0,6,nao,14.0,13.0
2024-12-01,MG,Diária,130437,Truck,1579,263.1666666666667,6,sim,2.0,1.0
2024-12-01,SP,Diária,130442,Carreta,8704,378.4347826086956,23,sim,3.0,1.0
2024-12-01,SP,Diária,130443,Vanderleia,4259,327.61538461538464,13,sim,4.0,5.0
2024-12-01,MS,Diária,130457,Vanderleia,2661,332.625,8,nao,5.0,3.0
2024-12-01,PR,Diária,130459,Carreta,2160,360.0,6,nao,2.0,1.0
2024-12-01,SP,Coleta/Entrega,130563,Truck,260,260.0,1,sim,3.0,18.0
2025-01-01,SP,Diária,130611,Vanderleia,4062,312.46153846153845,13,sim,10.0,2.0
2024-12-01,SP,Diária,131007,Carreta,937,312.3333333333333,3,nao,20.0,229.0
2024-12-01,SP,Diária,131056,Carreta,2135,305.0,7,nao,7.0,24.0
2025-01-01,SP,Coleta/Entrega,131116,Carreta,2135,305.0,7,sim,1.0,1.0
2025-01-01,SP,Coleta/Entrega,131119,Carreta,1830,305.0,6,nao,5.0,212.0
2024-12-01,RS,Ajudante,131149,,600,150.0,4,nao,5.0,1.0
2024-12-01,SP,Coleta/Entrega,131168,Utilitários,160,160.0,1,nao,2.0,5.0
2024-12-01,SP,Coleta/Entrega,131366,Carreta,325,325.0,1,nao,8.0,5.0
2024-12-01,MG,Coleta/Entrega,131389,Toco,460,230.0,2,sim,2.0,1.0
2024-12-01,SP,Coleta/Entrega,131423,Utilitários,184,184.0,1,sim,1.0,1.0
2024-12-01,SP,Coleta/Entrega,131427,Truck,260,260.0,1,sim,7.0,1836.0
2024-12-01,SP,Ajudante,131430,,150,150.0,1,nao,1.0,1.0
2024-12-01,SP,Coleta/Entrega,131559,Toco,250,250.0,1,nao,4.0,1356.0
2024-12-01,SC,Coleta/Entrega,131587,3/4,220,220.0,1,nao,5.0,9.0
2024-12-01,SP,Coleta/Entrega,131601,Truck,260,260.0,1,sim,12.0,4.0
2024-12-01,SP,Coleta/Entrega,131602,Truck,260,260.0,1,sim,7.0,7.0
2025-01-01,SP,Coleta/Entrega,131603,Carreta,1830,305.0,6,sim,2.0,1.0
2024-12-01,SP,Coleta/Entrega,131612,Carreta,2745,305.0,9,sim,1.0,1.0
2024-12-01,RS,Coleta/Entrega,131642,Toco,1150,230.0,5,sim,2.0,1.0
2025-01-01,RS,Ajudante,131656,,2100,131.25,16,sim,8.0,6.0
2024-12-01,SP,Coleta/Entrega,131664,3/4,3290,235.0,14,sim,4.0,1.0
2024-12-01,MA,Ajudante,131746,,100,100.0,1,sim,4.0,41.0
2024-12-01,SP,Ajudante,131752,,420,140.0,3,sim,7.0,2.0
2024-12-01,SC,Coleta/Entrega,131780,3/4,220,220.0,1,nao,1.0,1.0
2024-12-01,PE,Coleta/Entrega,131781,3/4,220,220.0,1,sim,7.0,3.0
2024-12-01,PR,Coleta/Entrega,131794,Toco,1840,230.0,8,sim,8.0,110.0
2024-12-01,RS,Ajudante,131797,,480,120.0,4,sim,2.0,2.0
2025-01-01,SP,Diária,131803,Carreta,13392,372.0,36,sim,9.0,2.0
2025-01-01,SP,Diária,131816,Vanderleia,915,305.0,3,sim,1.0,1.0
2025-01-01,RS,Diária,131846,Vanderleia,3965,305.0,13,sim,10.0,2.0
2024-12-01,SP,Diária,131854,Toco,255,255.0,1,nao,3.0,153.0
2024-12-01,SP,Coleta/Entrega,131857,Toco,750,250.0,3,sim,3.0,1.0
2024-12-01,SP,Diária,131884,Carreta,2604,372.0,7,nao,17.0,4.0
2024-12-01,SC,Coleta/Entrega,131889,3/4,1440,240.0,6,nao,9.0,3093.0
2024-12-01,MT,Coleta/Entrega,131890,3/4,440,110.0,4,sim,4.0,1.0
2024-12-01,SP,Coleta/Entrega,131891,Carreta,305,305.0,1,sim,9.0,2.0
2024-12-01,MG,Coleta/Entrega,131894,Truck,353,353.0,1,nao,3.0,2.0
2024-12-01,MG,Coleta/Entrega,131898,Bi-Truck,810,270.0,3,sim,1.0,1.0
2025-01-01,SP,Coleta/Entrega,131915,3/4,2310,231.0,10,nao,7.0,1.0
2024-12-01,SP,Coleta/Entrega,131918,3/4,1320,165.0,8,sim,9.0,4.0
2024-12-01,DF,Coleta/Entrega,131978,Utilitários,210,210.0,1,sim,4.0,3.0
2025-01-01,RJ,Coleta/Entrega,131993,Toco,460,230.0,2,sim,5.0,1.0
2025-01-01,RJ,Coleta/Entrega,131997,Toco,230,230.0,1,nao,12.0,2.0
2024-12-01,RJ,Ajudante,132002,,250,250.0,1,sim,3.0,1.0
2024-12-01,MG,Diária,132019,Vanderleia,9750,325.0,30,nao,1.0,1.0
2024-12-01,GO,Ajudante,132021,,150,150.0,1,sim,5.0,1.0
2025-01-01,RS,Ajudante,132027,,300,150.0,2,sim,11.0,4684.0
2024-12-01,SP,Ajudante,132040,,370,185.0,2,nao,6.0,2.0
2024-12-01,BA,Coleta/Entrega,132044,Truck,260,260.0,1,nao,9.0,2723.0
2025-01-01,MG,Diária,132050,Vanderleia,1837,306.1666666666667,6,sim,1.0,1.0
2024-12-01,SP,Diária,132089,Carreta,1300,325.0,4,nao,4.0,1.0
2024-12-01,SP,Coleta/Entrega,132090,3/4,528,264.0,2,sim,14.0,964.0
2024-12-01,SP,Diária,132096,Vanderleia,2600,325.0,8,sim,3.0,1.0
2025-01-01,SP,Diária,132108,Carreta,2695,385.0,7,sim,2.0,1.0
2024-12-01,PR,Diária,132129,Carreta,2880,320.0,9,sim,13.0,4.0
2024-12-01,SP,Coleta/Entrega,132153,Carreta,3660,305.0,12,sim,2.0,1.0
2025-01-01,GO,Ajudante,132161,,100,100.0,1,nao,7.0,2.0
2024-12-01,SP,Coleta/Entrega,132191,Bi-Truck,810,270.0,3,nao,4.0,1.0
2024-12-01,SP,Coleta/Entrega,132200,Truck,1450,207.14285714285714,7,sim,3.0,1.0
2024-12-01,SP,Coleta/Entrega,132254,Toco,500,250.0,2,nao,4.0,1.0
2024-12-01,RS,Ajudante,132269,,220,220.0,1,sim,6.0,3.0
2024-12-01,SP,Coleta/Entrega,132277,3/4,235,235.0,1,sim,7.0,14.0
2024-12-01,MG,Coleta/Entrega,132338,Bi-Truck,270,270.0,1,nao,25.0,279.0
2024-12-01,SP,Ajudante,132361,,150,150.0,1,nao,11.0,3.0
2024-12-01,SP,Coleta/Entrega,132380,3/4,1127,225.4,5,nao,10.0,2.0
2025-01-01,SP,Coleta/Entrega,132381,3/4,1155,231.0,5,sim,3.0,1.0
2024-12-01,SP,Coleta/Entrega,132387,3/4,960,192.0,5,sim,3.0,1.0
2024-12-01,SP,Coleta/Entrega,132399,Truck,1160,290.0,4,nao,1.0,1.0
2025-01-01,SP,Coleta/Entrega,132403,Toco,460,230.0,2,sim,3.0,1.0
2024-12-01,RJ,Diária,132407,Truck,1092,273.0,4,sim,3.0,1.0
2024-12-01,PR,Diária,132429,Vanderleia,1220,305.0,4,sim,11.0,1.0
2024-12-01,GO,Coleta/Entrega,132434,Toco,241,241.0,1,sim,4.0,1.0
2025-01-01,SP,Diária,132465,Carreta,355,355.0,1,nao,8.0,1.0
2025-01-01,SP,Diária,132506,Carreta,11285,305.0,37,sim,4.0,9.0
2025-01-01,SP,Diária,132510,Carreta,5490,305.0,18,sim,1.0,1.0
2024-12-01,PA,Coleta/Entrega,132515,Toco,230,230.0,1,sim,5.0,1.0
2024-12-01,CE,Coleta/Entrega,132518,Truck,539,269.5,2,sim,5.0,1.0
2025-01-01,GO,Ajudante,132534,,465,155.0,3,sim,2.0,1.0
2024-12-01,GO,Coleta/Entrega,132540,Bi-Truck,540,270.0,2,sim,8.0,3.0
2025-01-01,SP,Coleta/Entrega,132541,Carreta,1220,305.0,4,nao,6.0,1.0
2025-01-01,SP,Ajudante,132550,,125,125.0,1,nao,4.0,1.0
2025-01-01,SP,Coleta/Entrega,132553,Truck,260,260.0,1,nao,5.0,2.0
2025-01-01,SP,Coleta/Entrega,132557,Truck,260,260.0,1,sim,10.0,17.0
2024-12-01,SP,Coleta/Entrega,132558,Truck,260,260.0,1,sim,3.0,1.0
2025-01-01,MG,Ajudante,132568,,150,150.0,1,sim,7.0,1.0
2025-01-01,RJ,Diária,132597,Carreta,1350,337.5,4,sim,3.0,420.0
2025-01-01,PE,Ajudante,132606,,125,125.0,1,nao,4.0,1.0
2025-01-01,RS,Ajudante,132613,,250,250.0,1,sim,8.0,50.0
2025-01-01,SP,Ajudante,132622,,516,172.0,3,sim,5.0,1.0
2025-01-01,RS,Coleta/Entrega,132651,Toco,5290,230.0,23,sim,9.0,2.0
2025-01-01,SP,Ajudante,132652,,4200,150.0,28,sim,1.0,1.0
2025-01-01,SP,Coleta/Entrega,132653,Toco,1150,230.0,5,sim,5.0,2.0
2025-01-01,SC,Coleta/Entrega,132731,Toco,230,230.0,1,sim,6.0,2.0
2025-01-01,MG,Diária,132735,Rodotrem,2250,375.0,6,sim,8.0,1.0
2025-01-01,SC,Ajudante,132736,,750,93.75,8,sim,3.0,2.0
2025-01-01,SP,Coleta/Entrega,132744,Truck,780,260.0,3,sim,14.0,72.0
2025-01-01,RS,Diária,132757,Carreta,915,305.0,3,sim,15.0,15.0
2025-01-01,SP,Ajudante,132766,,280,140.0,2,sim,6.0,29.0
2025-01-01,SP,Diária,132768,Carreta,15250,305.0,50,sim,12.0,2.0
2025-01-01,SP,Diária,132808,Carreta,1860,372.0,5,sim,3.0,3.0
2025-01-01,SP,Diária,132809,Carreta,6696,372.0,18,sim,10.0,1.0
2025-01-01,SP,Diária,132812,Carreta,305,305.0,1,nao,1.0,1.0
2025-01-01,SP,Ajudante,132813,,3150,150.0,21,sim,4.0,1.0
2025-01-01,PR,Diária,132829,Carreta,640,320.0,2,sim,1.0,1.0
2025-01-01,SP,Ajudante,132864,,130,130.0,1,sim,4.0,1.0
2025-01-01,MG,Ajudante,132881,,150,150.0,1,nao,2.0,2.0
2025-01-01,SP,Ajudante,132891,,250,125.0,2,sim,6.0,1.0
2025-01-01,SP,Coleta/Entrega,132898,Toco,230,230.0,1,sim,7.0,1.0
2025-01-01,BA,Coleta/Entrega,132924,3/4,500,250.0,2,sim,5.0,4.0
2025-01-01,SP,Coleta/Entrega,132944,3/4,220,220.0,1,sim,1.0,1.0
2025-01-01,MG,Diária,132945,Carreta,305,305.0,1,nao,1.0,1.0
2025-01-01,PR,Coleta/Entrega,132971,3/4,660,220.0,3,sim,5.0,1.0
2025-01-01,SP,Diária,133000,Carreta,9672,372.0,26,sim,1.0,1.0
2025-01-01,SP,Coleta/Entrega,133003,3/4,882,294.0,3,sim,4.0,1.0
2025-01-01,SP,Coleta/Entrega,133029,3/4,750,250.0,3,sim,6.0,1.0
2025-01-01,MG,Coleta/Entrega,133046,Bi-Truck,1620,270.0,6,sim,7.0,2.0
2025-01-01,MG,Coleta/Entrega,133047,3/4,264,264.0,1,nao,5.0,6.0
2025-01-01,SP,Coleta/Entrega,133049,Carreta,8540,305.0,28,sim,2.0,1.0
2025-01-01,SP,Coleta/Entrega,133069,Truck,593,296.5,2,sim,1.0,1.0
2025-01-01,MT,Ajudante,133184,,100,100.0,1,nao,12.0,4.0
2025-01-01,SP,Coleta/Entrega,133243,Utilitários,160,160.0,1,nao,5.0,1.0
2025-01-01,MS,Ajudante,133289,,1350,168.75,8,nao,30.0,3978.0
2025-01-01,SP,Ajudante,133309,,3300,132.0,25,sim,1.0,1.0
2025-01-01,RS,Ajudante,133329,,150,150.0,1,nao,1.0,1.0
2025-01-01,DF,Ajudante,133411,,150,150.0,1,nao,7.0,5.0
2025-01-01,RJ,Coleta/Entrega,133450,Carreta,320,320.0,1,sim,11.0,2.0
2025-01-01,RJ,Coleta/Entrega,133451,Carreta,320,320.0,1,sim,11.0,2.0
2025-01-01,RJ,Coleta/Entrega,133452,Carreta,320,320.0,1,sim,11.0,2.0
2025-01-01,SP,Coleta/Entrega,133487,Truck,260,260.0,1,sim,6.0,3.0
2025-01-01,RJ,Coleta/Entrega,133517,Truck,260,260.0,1,nao,7.0,1.0
2025-01-01,RS,Ajudante,133530,,1820,364.0,5,sim,3.0,1.0
2025-01-01,RS,Diária,133533,Carreta,8235,305.0,27,sim,3.0,18.0
2025-01-01,SC,Diária,133553,Carreta,915,305.0,3,nao,1.0,1.0
2025-01-01,RS,Ajudante,133657,,300,150.0,2,nao,11.0,4.0
2025-01-01,MG,Coleta/Entrega,133694,Bi-Truck,270,270.0,1,sim,6.0,3.0
2025-01-01,SP,Diária,133721,Vanderleia,10370,305.0,34,sim,1.0,1.0
2025-01-01,SP,Diária,133767,Carreta,14508,372.0,39,sim,1.0,1.0
2025-01-01,SP,Diária,133769,Toco,356,356.0,1,sim,3.0,2.0
2025-01-01,RS,Ajudante,133786,,150,150.0,1,sim,5.0,1.0
2025-01-01,MT,Coleta/Entrega,133834,Toco,1380,230.0,6,nao,1.0,1.0
2025-01-01,SC,Ajudante,133847,,135,135.0,1,nao,5.0,2.0
2025-01-01,SP,Ajudante,133885,,100,100.0,1,sim,7.0,17.0
2025-01-01,PR,Ajudante,133940,,900,180.0,5,sim,4.0,1.0
2025-01-01,SP,Ajudante,133941,,690,172.5,4,sim,10.0,3.0
2025-01-01,PR,Coleta/Entrega,133944,Toco,1380,230.0,6,sim,50.0,4701.0
2025-03-01,SP,Ajudante,133955,,200,200.0,1,sim,6.0,38569.0
2025-01-01,SP,Ajudante,133957,,100,100.0,1,nao,2.0,2.0
2025-01-01,RN,Ajudante,133992,,125,125.0,1,sim,1.0,1.0
2025-01-01,AL,Ajudante,134014,,1440,160.0,9,sim,5.0,4.0
2025-01-01,SC,Ajudante,134054,,150,150.0,1,sim,2.0,1.0
2025-01-01,SP,Ajudante,134059,,280,140.0,2,sim,1.0,1.0
2025-01-01,SP,Ajudante,134078,,300,150.0,2,nao,9.0,4.0
2025-01-01,SP,Diária,134083,Carreta,305,305.0,1,sim,1.0,1.0
2025-02-01,MT,Coleta/Entrega,134084,3/4,660,220.0,3,nao,24.0,38784.0
2025-01-01,BA,Coleta/Entrega,134104,Toco,5980,206.20689655172413,29,sim,2.0,1.0
2025-01-01,SP,Coleta/Entrega,134106,Truck,260,260.0,1,nao,7.0,1.0
2025-01-01,RS,Coleta/Entrega,134121,3/4,1320,220.0,6,sim,1.0,1.0
2025-01-01,SP,Coleta/Entrega,134131,Toco,240,240.0,1,nao,4.0,1.0
2025-01-01,CE,Ajudante,134152,,600,150.0,4,sim,9.0,2.0
2025-01-01,CE,Ajudante,134153,,600,150.0,4,nao,9.0,3.0
2025-01-01,SP,Ajudante,134168,,600,150.0,4,sim,4.0,1.0
2025-01-01,PR,Ajudante,134169,,375,125.0,3,sim,6.0,60.0
2025-01-01,CE,Ajudante,134172,,100,100.0,1,sim,2.0,10.0
2025-01-01,GO,Coleta/Entrega,134210,Toco,235,235.0,1,nao,2.0,1.0
2025-01-01,SP,Ajudante,134220,,1600,200.0,8,sim,6.0,10.0
2025-01-01,RJ,Diária,134224,Carreta,10890,330.0,33,sim,7.0,8.0
2025-01-01,PR,Ajudante,134229,,130,130.0,1,sim,7.0,4.0
2025-01-01,PB,Coleta/Entrega,134243,3/4,220,220.0,1,sim,3.0,3.0
2025-01-01,RJ,Diária,134247,Carreta,2745,305.0,9,sim,8.0,8.0
2025-01-01,SP,Ajudante,134249,,100,100.0,1,nao,6.0,2.0
2025-01-01,SP,Ajudante,134262,,300,150.0,2,sim,6.0,185.0
2025-01-01,PR,Ajudante,134268,,180,180.0,1,sim,4.0,1.0
2025-01-01,SP,Diária,134287,Vanderleia,2440,305.0,8,nao,6.0,13.0
2025-01-01,SP,Diária,134289,Carreta,4836,372.0,13,sim,6.0,3.0
2025-01-01,BA,Diária,134294,Carreta,9150,305.0,30,sim,1.0,1.0
2025-01-01,MG,Ajudante,134299,,260,130.0,2,nao,6.0,1.0
2025-01-01,SC,Ajudante,134318,,125,125.0,1,sim,4.0,322.0
2025-01-01,RS,Diária,134323,Vanderleia,610,305.0,2,nao,6.0,28.0
2025-01-01,SP,Diária,134327,Carreta,4278,356.5,12,sim,7.0,2.0
2025-01-01,SP,Diária,134331,Carreta,4278,356.5,12,sim,1.0,1.0
2025-01-01,BA,Diária,134346,Rodotrem,830,415.0,2,sim,1.0,1.0
2025-01-01,AL,Ajudante,134349,,1050,131.25,8,sim,3.0,8.0
2025-01-01,SP,Diária,134351,Carreta,4575,305.0,15,sim,1.0,1.0
2025-01-01,BA,Diária,134353,Carreta,2440,305.0,8,sim,7.0,6.0
2025-01-01,SP,Coleta/Entrega,134361,Utilitários,160,160.0,1,nao,4.0,1490.0
2025-01-01,SP,Coleta/Entrega,134362,Utilitários,160,160.0,1,nao,9.0,1.0
2025-01-01,RS,Coleta/Entrega,134381,Bi-Truck,1350,225.0,6,nao,5.0,1.0
2025-01-01,SP,Coleta/Entrega,134385,Truck,520,260.0,2,sim,10.0,2.0
2025-01-01,MG,Ajudante,134387,,480,120.0,4,nao,3.0,3.0
2025-01-01,MG,Ajudante,134389,,480,120.0,4,nao,3.0,2.0
2025-01-01,RJ,Coleta/Entrega,134390,Manobrista,530,265.0,2,sim,18.0,906.0
2025-01-01,SP,Ajudante,134403,,3570,170.0,21,sim,2.0,48.0
2025-01-01,RJ,Coleta/Entrega,134410,Carreta,610,305.0,2,sim,5.0,1.0
2025-01-01,RS,Ajudante,134429,,300,100.0,3,nao,6.0,12.0
2025-01-01,RS,Ajudante,134430,,150,150.0,1,nao,2.0,2.0
2025-01-01,ES,Diária,134433,Carreta,6710,305.0,22,sim,7.0,2.0
2025-01-01,MG,Ajudante,134435,,130,130.0,1,nao,11.0,2.0
2025-01-01,SP,Diária,134438,Carreta,17385,305.0,57,sim,8.0,7.0
2025-01-01,MS,Diária,134441,Carreta,1830,305.0,6,nao,11.0,35.0
2025-01-01,SP,Diária,134446,Vanderleia,7825,313.0,25,sim,1.0,1.0
2025-01-01,SP,Diária,134447,Vanderleia,7930,305.0,26,sim,5.0,1.0
2025-01-01,SC,Diária,134448,Carreta,7472,298.88,25,sim,1.0,1.0
2025-01-01,SE,Diária,134452,Toco,690,230.0,3,sim,9.0,21.0
2025-01-01,SP,Coleta/Entrega,134455,Carreta,700,350.0,2,sim,9.0,1.0
2025-01-01,SP,Diária,134463,Carreta,372,372.0,1,sim,9.0,4.0
2025-01-01,SP,Diária,134465,Carreta,372,372.0,1,sim,7.0,1.0
2025-01-01,SC,Diária,134472,Carreta,6405,305.0,21,sim,2.0,3.0
2025-01-01,MG,Coleta/Entrega,134473,Utilitários,1120,160.0,7,sim,6.0,1.0
2025-01-01,SC,Diária,134474,Vanderleia,457,457.0,1,nao,3.0,4.0
2025-01-01,MG,Diária,134481,Truck,1560,260.0,6,sim,12.0,4.0
2025-01-01,MG,Diária,134482,Truck,1040,260.0,4,nao,11.0,164.0
2025-01-01,MG,Diária,134483,Truck,1040,260.0,4,nao,13.0,145.0
2025-01-01,SP,Diária,134484,Carreta,4092,372.0,11,sim,6.0,10.0
2025-01-01,SP,Diária,134486,Carreta,4092,372.0,11,sim,3.0,5.0
2025-01-01,PR,Diária,134492,Carreta,2331,333.0,7,sim,2.0,1.0
2025-01-01,SP,Diária,134493,Bitrem,3000,375.0,8,sim,3.0,1.0
2025-01-01,SC,Diária,134496,Bi-Truck,1890,270.0,7,nao,1.0,1.0
2025-01-01,MG,Diária,134497,Truck,3900,260.0,15,sim,10.0,132.0
2025-01-01,SP,Diária,134502,Carreta,7812,372.0,21,sim,8.0,116.0
2025-01-01,SP,Coleta/Entrega,134503,3/4,231,231.0,1,sim,3.0,1.0
2025-01-01,SP,Coleta/Entrega,134508,Truck,1300,260.0,5,sim,4.0,1.0
2025-01-01,SP,Ajudante,134510,,125,125.0,1,nao,4.0,57.0
2025-01-01,MG,Ajudante,134514,,200,200.0,1,sim,9.0,429.0
2025-01-01,RS,Diária,134531,Carreta,1220,305.0,4,sim,12.0,6.0
2025-01-01,SP,Coleta/Entrega,134532,Bitrenzão,1125,375.0,3,nao,6.0,1.0
2025-01-01,SP,Diária,134534,Carreta,9672,372.0,26,sim,4.0,1.0
2025-01-01,SC,Diária,134540,Bitrenzão,750,375.0,2,sim,11.0,4.0
2025-01-01,RJ,Diária,134561,Carreta,10675,305.0,35,sim,18.0,42.0
2025-01-01,RS,Ajudante,134563,,150,150.0,1,nao,9.0,2.0
2025-01-01,SP,Diária,134569,Bitrem,4500,375.0,12,sim,7.0,1.0
2025-01-01,RS,Diária,134574,Vanderleia,4575,305.0,15,sim,11.0,4.0
2025-01-01,RS,Coleta/Entrega,134575,Toco,753,251.0,3,nao,24.0,5068.0
2025-01-01,MT,Ajudante,134591,,1200,200.0,6,sim,16.0,14.0
2025-01-01,SP,Diária,134617,Truck,990,330.0,3,sim,10.0,6.0
2025-01-01,MG,Diária,134648,Carreta,1525,305.0,5,nao,11.0,7.0
2025-01-01,MG,Diária,134649,Carreta,2440,305.0,8,sim,8.0,20.0
2025-01-01,MG,Diária,134668,Carreta,4270,305.0,14,sim,13.0,43.0
2025-01-01,SP,Coleta/Entrega,134680,Toco,240,240.0,1,sim,13.0,250.0
2025-01-01,MG,Coleta/Entrega,134689,Carreta,650,325.0,2,sim,8.0,5.0
2025-01-01,SP,Ajudante,134692,,130,130.0,1,sim,9.0,2.0
2025-01-01,MG,Diária,134694,Carreta,19825,325.0,61,sim,10.0,18.0
2025-01-01,PE,Ajudante,134707,,125,125.0,1,sim,3.0,1.0
2025-01-01,MG,Diária,134708,Truck,260,260.0,1,sim,7.0,1.0
2025-01-01,MS,Coleta/Entrega,134715,Toco,230,230.0,1,sim,7.0,1.0
2025-01-01,SP,Diária,134728,Carreta,3050,305.0,10,nao,17.0,15.0
2025-01-01,PR,Coleta/Entrega,134731,Carreta,305,305.0,1,nao,4.0,490.0
2025-01-01,PR,Coleta/Entrega,134738,Carreta,2440,305.0,8,sim,1.0,1.0
2025-01-01,SP,Ajudante,134742,,120,120.0,1,sim,1.0,1.0
2025-01-01,SP,Diária,134759,Carreta,2604,372.0,7,sim,2.0,1.0
2025-01-01,BA,Coleta/Entrega,134762,Truck,780,260.0,3,nao,8.0,8.0
2025-01-01,MT,Ajudante,134775,,150,150.0,1,sim,25.0,7214.0
2025-01-01,SC,Ajudante,134780,,360,180.0,2,nao,6.0,16.0
2025-01-01,MT,Coleta/Entrega,134782,Toco,230,230.0,1,sim,13.0,2.0
2025-01-01,MT,Ajudante,134794,,2310,210.0,11,sim,4.0,2.0
2025-01-01,SP,Coleta/Entrega,134805,Truck,533,177.66666666666666,3,sim,3.0,1.0
2025-01-01,SP,Ajudante,134815,,160,160.0,1,nao,4.0,10.0
2025-01-01,SP,Coleta/Entrega,134818,Truck,266,266.0,1,sim,7.0,1.0
2025-01-01,RS,Ajudante,134821,,150,150.0,1,sim,14.0,28.0
2025-01-01,RJ,Coleta/Entrega,134837,Toco,2990,199.33333333333334,15,sim,5.0,1.0
2025-01-01,SP,Diária,134850,Truck,312,312.0,1,nao,3.0,4.0
2025-01-01,RJ,Coleta/Entrega,134857,Toco,2990,186.875,16,nao,10.0,2.0
2025-01-01,SP,Diária,134860,Carreta,1860,372.0,5,nao,1.0,1.0
2025-01-01,PR,Ajudante,134891,,625,125.0,5,sim,1.0,1.0
2025-01-01,SP,Coleta/Entrega,134924,Romeu e Julieta,380,380.0,1,nao,10.0,3.0
2025-01-01,SP,Coleta/Entrega,134928,Truck,2600,260.0,10,sim,1.0,1.0
2025-01-01,SP,Diária,134935,Carreta,3050,305.0,10,sim,2.0,1.0
2025-01-01,MT,Ajudante,134942,,150,150.0,1,nao,9.0,2.0
2025-01-01,MT,Ajudante,134943,,100,100.0,1,nao,5.0,4.0
2025-01-01,RS,Ajudante,134951,,180,180.0,1,sim,6.0,4.0
2025-01-01,SP,Coleta/Entrega,134960,Carreta,330,330.0,1,sim,6.0,40.0
2025-01-01,PR,Coleta/Entrega,134961,Bi-Truck,1890,236.25,8,sim,4.0,1.0
2025-01-01,RS,Ajudante,134977,,600,150.0,4,sim,9.0,3274.0
2025-01-01,PE,Ajudante,134999,,125,125.0,1,sim,3.0,1.0
2025-01-01,SP,Ajudante,135013,,120,120.0,1,nao,7.0,2.0
2025-01-01,RJ,Coleta/Entrega,135031,Carreta,4880,305.0,16,sim,6.0,5.0
2025-01-01,PR,Ajudante,135039,,540,180.0,3,nao,34.0,5842.0
2025-01-01,SP,Ajudante,135114,,160,160.0,1,nao,8.0,16.0
2025-01-01,RS,Ajudante,135145,,160,160.0,1,sim,9.0,12.0
2025-01-01,SP,Ajudante,135178,,120,120.0,1,nao,2.0,1910.0
2025-01-01,SE,Diária,135183,Toco,230,230.0,1,nao,7.0,3.0
2025-01-01,MT,Ajudante,135188,,1200,200.0,6,sim,2.0,1.0
2025-01-01,SP,Ajudante,135191,,600,150.0,4,sim,7.0,2.0
2025-01-01,SP,Diária,135205,Carreta,305,305.0,1,sim,2.0,35.0
2025-01-01,RJ,Diária,135214,Vanderleia,1220,305.0,4,sim,13.0,2.0
2025-01-01,SP,Ajudante,135225,,160,160.0,1,nao,5.0,4.0
2025-01-01,SP,Coleta/Entrega,135239,3/4,230,230.0,1,nao,4.0,3350.0
2025-01-01,SC,Coleta/Entrega,135242,Toco,1380,230.0,6,sim,8.0,5.0
2025-01-01,SP,Coleta/Entrega,135248,Utilitários,160,160.0,1,nao,4.0,1.0
2025-01-01,SP,Ajudante,135265,,400,100.0,4,nao,2.0,3.0
2025-01-01,PE,Ajudante,135273,,125,125.0,1,sim,9.0,2.0
2025-01-01,SP,Ajudante,135280,,125,125.0,1,nao,11.0,20.0
2025-01-01,SP,Ajudante,135289,,150,150.0,1,sim,5.0,9.0
2025-01-01,SP,Diária,135298,Carreta,325,325.0,1,nao,6.0,1.0
2025-01-01,PR,Diária,135303,Carreta,8125,325.0,25,sim,19.0,40.0
2025-01-01,SP,Coleta/Entrega,135310,Carreta,2745,305.0,9,sim,8.0,4.0
2025-01-01,RS,Ajudante,135312,,640,160.0,4,sim,5.0,1.0
