mes,uf,de_type,freight_id,price,contract_days,encontrou_motorista,qt_atividades_falcon,qt_horas_falcon,uf_ajustado,sucesso,resultado,esforco,eficiencia
2025-03-01,MT,Diária,146925,5543,18,1,4.0,3.0,MT,1,0.6402981485934119,0.14731988753030034,0.4624217614817856
2025-03-01,SC,Diária,146928,915,3,1,10.0,4.0,SC,1,0.5810531377735032,0.311397250716376,0.1971766638792092
2025-03-01,SP,Diária,146930,2762,8,1,6.0,2.0,SP,1,0.6614570810290935,0.20902338706690754,0.3360421788127208
2025-03-01,SC,Ajudante,146932,180,1,1,3.0,1.0,SC,1,0.8307285405145467,0.16290785066464025,0.5429532605037846
2025-03-01,RS,Ajudante,146941,180,1,1,1.0,1.0,RS,1,1.0,0.1129601544446337,0.9443249052760198
2025-03-01,RS,Ajudante,146943,720,4,1,6.0,1.0,RS,1,0.7884106756431836,0.2904865964006853,0.28787623485682634
2025-03-01,SP_RM,Coleta/Entrega,146948,260,1,0,4.0,3.0,SP_RM,0,0.13248377013705218,0.2963302894587284,0.04544481791597408
2025-03-01,PR,Diária,146959,6325,28,1,3.0,4.0,PR,1,0.6402981485934119,0.22492649267077947,0.3020558332883313
2025-03-01,SP,Coleta/Entrega,146968,2710,10,1,1.0,1.0,SP,1,1.0,0.06076499807906511,1.0
2025-03-01,SP_RM,Coleta/Entrega,146976,220,1,1,1.0,1.0,SP_RM,1,1.0,0.07858293359169191,1.0
2025-03-01,SP_RM,Diária,146977,2994,7,1,8.0,7.0,SP_RM,1,0.5601964758011885,0.5015175025729216,0.1170850555961429
2025-03-01,SP_RM,Coleta/Entrega,146979,456,2,1,6.0,3.0,SP_RM,1,0.6191392161577302,0.34858965486681726,0.18757056731406951
2025-03-01,SP_RM,Ajudante,146986,150,1,0,11.0,2.0,SP_RM,0,0.13440730944938684,0.5975919532317254,0.02168670853292883
2025-03-01,SC,Coleta/Entrega,146989,1320,6,1,6.0,9.0,SC,1,0.5627153963292458,0.7121663003743223,0.08213155626912493
2025-03-01,SP,Diária,146992,539,2,1,7.0,6.0,SP,1,0.5707759420190293,0.44192706800764026,0.13575204589206
2025-03-01,RJ,Diária,146997,305,1,1,9.0,2.0,RJ,1,0.6473511260719724,0.23301207119102804,0.29472922686843583
2025-03-01,SC,Coleta/Entrega,147004,780,3,1,14.0,8.0,SC,1,0.5420602479991756,0.8418360254168336,0.06649251341772547
2025-03-01,SP_RM,Ajudante,147025,600,4,1,12.0,2.0,SP_RM,1,0.6402981485934119,0.6352338627963088,0.10542551969622906
2025-03-01,SP_RM,Coleta/Entrega,147032,440,2,1,9.0,6.0,SP_RM,1,0.5627153963292458,0.6360161646113055,0.09224835401030215
2025-03-01,SP,Diária,147035,7015,23,1,23.0,8.0,SP,1,0.5349634632070835,0.8678080845849798,0.06355719040379842
2025-03-01,SP,Ajudante,147043,150,1,1,6.0,4.0,SP,1,0.5979802837220486,0.48247468468052435,0.13017425309310823
2025-03-01,SP,Coleta/Entrega,147046,270,1,1,8.0,4.0,SP,1,0.5874008175042077,0.37981868426989407,0.16301789891955476
2025-03-01,SP,Diária,147051,12810,42,1,1.0,1.0,SP,1,1.0,0.05597239673442607,1.0
2025-03-01,PR,Diária,147063,1220,4,0,8.0,3.0,PR,0,0.10074537148352967,0.26626958461283023,0.03809571071913064
2025-03-01,PR,Diária,147100,7560,27,1,19.0,6.0,PR,1,0.547867022690171,0.6029204761409588,0.09480830111679525
2025-03-01,SP_RM,Diária,147112,855,2,1,3.0,1.0,SP_RM,1,0.8307285405145467,0.09300707069227504,0.9527951388108241
2025-03-01,SC,Diária,147133,1358,5,1,4.0,1.0,SC,1,0.8095696080788651,0.08878156594767325,0.9727692773047915
2025-03-01,SP,Ajudante,147151,150,1,1,11.0,1.0,SP,1,0.7691752825198366,0.3925285788998651,0.2071844769159013
2025-03-01,SP,Ajudante,147152,150,1,0,8.0,1.0,SP,0,0.2700168309689829,0.30258247311920605,0.093063670496007
2025-03-01,SP_RM,Ajudante,147166,300,2,1,12.0,3.0,SP_RM,1,0.5979802837220485,0.7356122883018645,0.084564976584665
2025-03-01,SP_RM,Ajudante,147190,260,2,1,4.0,3.0,SP_RM,1,0.6402981485934119,0.4344770117851971,0.15523194091385728
2025-03-01,SP,Coleta/Entrega,147208,240,1,1,5.0,1.0,SP,1,0.796874248617456,0.14584598106328614,0.5819247469273884
2025-03-01,SP,Ajudante,147210,170,1,0,11.0,2.0,SP,0,0.13440730944938684,0.4724806729271177,0.028055598224865873
2025-03-01,MG,Ajudante,147220,125,1,0,2.0,1.0,MG,0,0.36523202692955037,0.13866531590414474,0.27930053503456226
2025-03-01,RS,Diária,147225,915,3,0,8.0,8.0,RS,0,0.047848040394325525,0.530718768415746,0.007275941817188146
2025-03-01,MG,Diária,147256,1830,5,0,1.0,1.0,MG,0,0.49218562154364026,0.04504214750533539,1.0
2025-03-01,SC,Coleta/Entrega,147258,6710,30,0,14.0,9.0,SC,0,0.030719380803535604,0.9066708879380891,0.0012579327077716057
2025-03-01,SC,Diária,147265,1898,6,1,2.0,1.0,SC,1,0.8730464053859102,0.056979325266430035,1.0
2025-03-01,SP,Diária,147302,260,1,0,1.0,1.0,SP,0,0.49218562154364026,0.05597239673442607,0.9379817789879797
2025-03-01,SC,Ajudante,147304,360,2,1,5.0,1.0,SC,1,0.796874248617456,0.22648446960150304,0.3738916480330078
2025-03-01,PR,Ajudante,147325,180,1,0,2.0,1.0,PR,0,0.36523202692955037,0.08724315595999724,0.44531774681161
2025-03-01,SP_RM,Ajudante,147327,300,2,0,11.0,2.0,SP_RM,0,0.13440730944938684,0.5975919532317254,0.02168670853292883
2025-03-01,SP_RM,Ajudante,147328,300,2,0,12.0,1.0,SP_RM,0,0.2594373647511421,0.5348554372907529,0.049506257584198965
2025-03-01,SP_RM,Ajudante,147329,300,2,0,10.0,2.0,SP_RM,0,0.13671555662418847,0.5599500436671419,0.023744398174644094
2025-03-01,SP_RM,Diária,147335,2440,8,1,3.0,1.0,SP_RM,1,0.8307285405145467,0.09300707069227504,0.9527951388108241
2025-03-01,MA,Ajudante,147338,320,2,1,2.0,1.0,MA,1,0.8730464053859102,0.052325147183734586,1.0
2025-03-01,PR,Diária,147345,3562,9,1,3.0,1.0,PR,1,0.8307285405145467,0.08317874886946215,1.0
2025-03-01,SP_RM,Diária,147377,1711,4,1,1.0,1.0,SP_RM,1,1.0,0.05410131527507061,1.0
2025-03-01,PR,Diária,147381,3355,11,1,5.0,5.0,PR,1,0.5937484972349123,0.30761267655488117,0.20404504515888428
2025-03-01,SP,Ajudante,147382,340,2,1,11.0,2.0,SP,1,0.6422216879057465,0.4724806729271177,0.14299107602055727
2025-03-01,MG,Ajudante,147394,125,1,1,3.0,2.0,MG,1,0.703774945900457,0.2611512736065331,0.28582198638651346
2025-03-01,SP,Diária,147422,305,1,1,17.0,4.0,SP,1,0.5705981358641076,0.5350885403839332,0.1116696214044916
2025-03-01,SP_RM,Ajudante,147423,200,1,0,11.0,1.0,SP_RM,0,0.2613609040634768,0.49721352772616945,0.053846936668816
2025-03-01,SP_RM,Ajudante,147424,170,1,0,11.0,1.0,SP_RM,0,0.2613609040634768,0.49721352772616945,0.053846936668816
2025-03-01,SP,Diária,147446,220,1,1,4.0,3.0,SP,1,0.6402981485934119,0.22233216883494944,0.30560802728824693
2025-03-01,SC,Coleta/Entrega,147452,220,1,0,1.0,1.0,SC,0,0.49218562154364026,0.07192203297692237,0.7294477151791381
2025-03-01,MG,Diária,147454,805,3,1,3.0,1.0,MG,1,0.8307285405145467,0.07900653868450241,1.0
2025-03-01,PR,Diária,147455,7625,25,1,14.0,4.0,PR,1,0.5737986466526981,0.4198296403975906,0.14379168979690418
2025-03-01,MT,Diária,147458,1830,6,0,6.0,2.0,MT,0,0.15364270257273377,0.13817845472362786,0.11654097525455302
2025-03-01,RS,Coleta/Entrega,147463,276,1,1,2.0,1.0,RS,1,0.8730464053859102,0.09209698397293845,1.0
2025-03-01,SP_RM,Ajudante,147480,155,1,1,5.0,1.0,SP_RM,1,0.796874248617456,0.2713620703386688,0.31166663271721434
2025-03-01,SP_RM,Ajudante,147481,155,1,1,9.0,2.0,SP_RM,1,0.6473511260719724,0.5223081341025585,0.13017449251905577
2025-03-01,SP_RM,Coleta/Entrega,147502,660,2,1,16.0,8.0,SP_RM,1,0.539793219523924,0.9582822512945197,0.057872230284502876
2025-03-01,SP_RM,Ajudante,147532,170,1,1,10.0,2.0,SP_RM,1,0.6445299350805482,0.5599500436671419,0.12072589233877198
2025-03-01,SC,Diária,147548,7320,24,0,3.0,1.0,SC,0,0.322914162058187,0.07288044560705165,0.4714501689904456
2025-03-01,SP,Coleta/Entrega,147558,231,1,1,4.0,1.0,SP,1,0.8095696080788651,0.12457573531723086,0.6925852427079927
2025-03-01,SP_RM,Ajudante,147591,150,1,1,12.0,2.0,SP_RM,1,0.6402981485934119,0.6352338627963088,0.10542551969622906
2025-03-01,SP_RM,Diária,147616,305,1,1,1.0,1.0,SP_RM,1,1.0,0.05410131527507061,1.0
2025-03-01,SP_RM,Ajudante,147627,180,1,1,10.0,2.0,SP_RM,1,0.6445299350805482,0.5599500436671419,0.12072589233877198
2025-03-01,SP_RM,Ajudante,147631,180,1,1,11.0,1.0,SP_RM,1,0.7691752825198366,0.49721352772616945,0.1630651877096754
2025-03-01,SP_RM,Ajudante,147635,180,1,0,8.0,2.0,SP_RM,0,0.143063236354893,0.484666224537975,0.029200622237203856
2025-03-01,SP_RM,Ajudante,147656,180,1,1,11.0,1.0,SP_RM,1,0.7691752825198366,0.49721352772616945,0.1630651877096754
2025-03-01,SP,Diária,147677,7812,21,1,6.0,1.0,SP,1,0.7884106756431836,0.15578825999474008,0.5388261561532469
2025-03-01,SP,Diária,147679,5952,16,1,4.0,1.0,SP,1,0.8095696080788651,0.11586191469061445,0.7448515492783653
2025-03-01,SP,Ajudante,147681,160,1,0,9.0,1.0,SP,0,0.26649034222970264,0.3325645083794257,0.08332639782688529
2025-03-01,MT,Ajudante,147684,251,1,0,12.0,4.0,MT,0,0.06900697283000717,0.7997359014024901,0.006862106528363979
2025-03-01,PR,Diária,147685,2145,6,1,7.0,1.0,PR,1,0.7823652663758459,0.15405262077012077,0.5407269839095206
2025-03-01,MT,Ajudante,147687,251,1,0,1.0,1.0,MT,0,0.49218562154364026,0.11492968301483167,0.45559715609525486
2025-03-01,SP,Ajudante,147688,160,1,1,8.0,1.0,SP,1,0.7778312094253426,0.30258247311920605,0.2725347129932836
2025-03-01,SP,Diária,147689,610,2,1,13.0,3.0,SP,1,0.5963526735346885,0.40200072270351456,0.15627353191088475
2025-03-01,BA,Diária,147695,975,3,0,6.0,4.0,BA,0,0.09016590526568889,0.23875397487919922,0.03802014960908187
2025-03-01,SP,Diária,147697,6710,22,1,5.0,2.0,SP,1,0.6699206540033662,0.18906021441484477,0.37656242664991896
2025-03-01,SP_RM,Diária,147709,2887,8,1,8.0,3.0,SP_RM,1,0.6085597499398894,0.2940201403478313,0.2189743959729705
2025-03-01,SP_RM,Diária,147711,1700,5,1,3.0,2.0,SP_RM,1,0.703774945900457,0.14488141124854764,0.5170973139768021
2025-03-01,SP_RM,Diária,147712,1700,5,1,1.0,1.0,SP_RM,1,1.0,0.05410131527507061,1.0
2025-03-01,SP,Coleta/Entrega,147716,238,1,0,4.0,1.0,SP,0,0.3017552296225054,0.12457573531723086,0.2566673510429629
2025-03-01,SP,Coleta/Entrega,147722,240,1,0,6.0,3.0,SP,0,0.11132483770137047,0.2805575374549695,0.04006765863605422
2025-03-01,SP,Coleta/Entrega,147725,240,1,1,2.0,1.0,SP,1,0.8730464053859102,0.08203524382512037,1.0
2025-03-01,SP,Diária,147736,1116,3,0,1.0,1.0,SP,0,0.49218562154364026,0.05597239673442607,0.9379817789879797
2025-03-01,SP,Diária,147737,1116,3,0,21.0,6.0,SP,0,0.03877992649331913,0.7214114851365194,0.0033832361546580355
2025-03-01,SC,Ajudante,147757,190,1,0,8.0,5.0,SC,0,0.06689107958643903,0.6609246990033986,0.00845774534228502
2025-03-01,PR,Diária,147759,8450,26,1,3.0,1.0,PR,1,0.8307285405145467,0.08317874886946215,1.0
2025-03-01,SP_RM,Coleta/Entrega,147760,260,1,1,9.0,5.0,SP_RM,1,0.5711789693035185,0.5663370107338538,0.10548725402162461
2025-03-01,SP_RM,Ajudante,147762,125,1,0,8.0,3.0,SP_RM,0,0.10074537148352967,0.585044650043531,0.0160495975048429
2025-03-01,SP_RM,Ajudante,147763,125,1,1,11.0,1.0,SP_RM,1,0.7691752825198366,0.49721352772616945,0.1630651877096754
2025-03-01,SP,Coleta/Entrega,147780,230,1,0,2.0,1.0,SP,0,0.36523202692955037,0.08203524382512037,0.47373838471207896
2025-03-01,SP_RM,Ajudante,147805,300,2,1,12.0,2.0,SP_RM,1,0.6402981485934119,0.6352338627963088,0.10542551969622906
2025-03-01,SP,Ajudante,147806,180,1,0,2.0,1.0,SP,0,0.36523202692955037,0.12269026155788781,0.31597522239348635
2025-03-01,SP_RM,Diária,147808,305,1,0,4.0,1.0,SP_RM,0,0.3017552296225054,0.11245994840087724,0.28457403622794897
2025-03-01,MG,Diária,147811,8775,27,1,6.0,5.0,MG,1,0.5852849242606396,0.31109654507547724,0.19882420170621318
2025-03-01,MT,Ajudante,147817,750,5,0,3.0,1.0,MT,0,0.322914162058187,0.1870145481082694,0.18228280964202206
2025-03-01,SP,Diária,147822,2535,7,1,2.0,1.0,SP,1,0.8730464053859102,0.07593556938648888,1.0
2025-03-01,SP,Diária,147825,10862,26,1,4.0,1.0,SP,1,0.8095696080788651,0.11586191469061445,0.7448515492783653
2025-03-01,PB,Ajudante,147835,160,1,0,9.0,1.0,PB,0,0.26649034222970264,0.2954736886282227,0.09408327856934831
2025-03-01,SP,Diária,147841,1116,3,0,5.0,6.0,SP,0,0.07747054580427988,0.4020007227035146,0.01824303908968702
2025-03-01,SP,Diária,147846,1116,3,0,8.0,2.0,SP,0,0.143063236354893,0.2489497323710331,0.05908861543557898
2025-03-01,SP,Diária,147859,7068,19,1,10.0,10.0,SP,1,0.5429670593892763,0.7147570942524987,0.07887063452574175
2025-03-01,PR,Diária,147862,2250,6,1,1.0,1.0,PR,1,1.0,0.04774181291913286,1.0
2025-03-01,PR,Coleta/Entrega,147872,924,4,0,6.0,3.0,PR,0,0.11132483770137047,0.24311885983763049,0.046602049969604126
2025-03-01,SP_RM,Ajudante,147876,520,4,0,11.0,3.0,SP_RM,0,0.09208944457802352,0.6979703787372813,0.011744020352102298
2025-03-01,RS,Ajudante,147893,320,2,0,7.0,2.0,RS,0,0.14759729330539617,0.42067265383512314,0.035155086157287296
2025-03-01,RS,Ajudante,147894,320,2,0,1.0,1.0,RS,0,0.49218562154364026,0.1129601544446337,0.46358200828639995
2025-03-01,SP,Coleta/Entrega,147903,520,2,1,1.0,1.0,SP,1,1.0,0.06076499807906511,1.0
2025-03-01,SP_RM,Ajudante,147904,300,2,1,12.0,2.0,SP_RM,1,0.6402981485934119,0.6352338627963088,0.10542551969622906
2025-03-01,ES,Diária,147961,1525,5,1,7.0,4.0,ES,1,0.5919348744547109,0.2184514812594752,0.2874038170740964
2025-03-01,RS,Ajudante,147964,150,1,0,1.0,1.0,RS,0,0.49218562154364026,0.1129601544446337,0.46358200828639995
2025-03-01,RS,Ajudante,147967,150,1,0,9.0,1.0,RS,0,0.26649034222970264,0.39700246157431623,0.06941767433828047
2025-03-01,SP_RM,Coleta/Entrega,148000,1680,6,1,1.0,1.0,SP_RM,1,1.0,0.07858293359169191,1.0
2025-03-01,SP_RM,Coleta/Entrega,148001,560,2,0,2.0,1.0,SP_RM,0,0.36523202692955037,0.10471261629573629,0.37062969617483055
2025-03-01,RS,Coleta/Entrega,148012,880,4,1,17.0,8.0,RS,1,0.5388597372105851,0.8807835256327246,0.06305909690256986
2025-03-01,RS,Coleta/Entrega,148016,1500,6,1,7.0,2.0,RS,1,0.6554116717617559,0.2716988696974442,0.2555989382678227
2025-03-01,RS,Diária,148023,1860,5,1,2.0,1.0,RS,1,0.8730464053859102,0.06994711291562423,1.0
2025-03-01,RS,Diária,148024,1116,3,0,11.0,5.0,RS,0,0.05823515268093288,0.43731910851707256,0.011875028118761413
2025-03-01,ES,Coleta/Entrega,148026,220,1,1,5.0,1.0,ES,1,0.796874248617456,0.21214664760917598,0.39932078005737265
2025-03-01,MG,Ajudante,148045,750,5,1,8.0,1.0,MG,1,0.7778312094253426,0.33909688305350755,0.24293310890543332
2025-03-01,MG,Ajudante,148046,600,4,1,9.0,3.0,MG,1,0.6050332612006091,0.5506635372667239,0.11513151627443749
2025-03-01,MA,Ajudante,148056,125,1,1,13.0,2.0,MA,1,0.6386705384060518,0.25601036554909806,0.26441422633597117
2025-03-01,SP,Diária,148057,4880,16,1,3.0,15.0,SP,1,0.5937484972349123,0.8411905210488962,0.07311633989967206
2025-03-01,PR,Diária,148079,305,1,1,6.0,1.0,PR,1,0.7884106756431836,0.13633415279495611,0.6160510946008455
2025-03-01,SP_RM,Diária,148097,10044,27,0,4.0,1.0,SP_RM,0,0.3017552296225054,0.11245994840087724,0.28457403622794897
2025-03-01,CE,Ajudante,148114,150,1,1,6.0,2.0,CE,1,0.6614570810290935,0.3411591329980865,0.20497218828327193
2025-03-01,SP_RM,Ajudante,148141,750,5,1,9.0,2.0,SP_RM,1,0.6473511260719724,0.5223081341025585,0.13017449251905577
2025-03-01,SP_RM,Ajudante,148145,750,5,1,7.0,2.0,SP_RM,1,0.6554116717617559,0.4470243149733917,0.1544239171053606
2025-03-01,SP_RM,Ajudante,148147,600,4,1,7.0,1.0,SP_RM,1,0.7823652663758459,0.34664588946783575,0.23898990613649884
2025-03-01,SP_RM,Ajudante,148153,140,1,1,4.0,2.0,SP_RM,1,0.6826160134647752,0.3340985862796413,0.2161264278434749
2025-03-01,SP_RM,Ajudante,148171,140,1,1,6.0,1.0,SP_RM,1,0.7884106756431836,0.3090039799032523,0.2704832104450208
2025-03-01,SP_RM,Ajudante,148178,280,2,1,7.0,1.0,SP_RM,1,0.7823652663758459,0.34664588946783575,0.23898990613649884
2025-03-01,SP,Diária,148219,3812,13,1,7.0,2.0,SP,1,0.6554116717617559,0.22898655971897033,0.3037163842061614
2025-03-01,SC,Coleta/Entrega,148259,780,3,1,11.0,2.0,SC,1,0.6422216879057465,0.3798876299528868,0.1784199446981942
2025-03-01,SP_RM,Ajudante,148272,150,1,0,11.0,3.0,SP_RM,0,0.09208944457802352,0.6979703787372813,0.011744020352102298
2025-03-01,RS,Ajudante,148292,120,1,0,5.0,1.0,RS,0,0.2890598701610964,0.25498130800947494,0.11886540402810035
2025-03-01,RS,Ajudante,148293,200,1,1,7.0,2.0,RS,1,0.6554116717617559,0.42067265383512314,0.16424546414366356
2025-03-01,RS,Coleta/Entrega,148295,231,1,1,10.0,3.0,RS,1,0.6022120702091849,0.4044480895807745,0.15686284446254894
2025-03-01,PB,Ajudante,148315,125,1,0,12.0,2.0,PB,0,0.13248377013705218,0.44735634741412156,0.029304277324421802
2025-03-01,SP_RM,Ajudante,148342,180,1,0,8.0,1.0,SP_RM,0,0.2700168309689829,0.38428779903241916,0.07277404651219622
2025-03-01,SP_RM,Coleta/Entrega,148355,840,3,0,1.0,1.0,SP_RM,0,0.49218562154364026,0.07858293359169191,0.6674172777259154
2025-03-01,SC,Diária,148382,305,1,1,11.0,14.0,SC,1,0.5334043210936695,0.7513282468069075,0.07355536202010407
2025-03-01,SP,Ajudante,148395,800,4,1,10.0,2.0,SP,1,0.6445299350805482,0.442498637666898,0.15339770666718494
2025-03-01,GO,Coleta/Entrega,148412,695,3,1,11.0,9.0,GO,1,0.5434800032058988,0.7763083654405344,0.07250032887585448
2025-03-01,RS,Ajudante,148418,200,1,0,5.0,1.0,RS,0,0.2890598701610964,0.25498130800947494,0.11886540402810035
2025-03-01,RS,Ajudante,148419,200,1,1,5.0,1.0,RS,1,0.796874248617456,0.25498130800947494,0.3318409837521252
2025-03-01,SP,Ajudante,148438,900,6,1,10.0,2.0,SP,1,0.6445299350805482,0.442498637666898,0.15339770666718494
2025-03-01,SP,Ajudante,148441,450,3,1,9.0,3.0,SP,1,0.6050332612006091,0.4924686964339309,0.12901607063130985
2025-03-01,SP,Ajudante,148454,750,5,1,5.0,1.0,SP,1,0.796874248617456,0.21263636733854693,0.39839566268573434
2025-03-01,PR,Diária,148460,820,3,1,4.0,1.0,PR,1,0.8095696080788651,0.1008972168446268,0.8556759574177323
2025-03-01,SC,Ajudante,148467,720,5,1,4.0,1.0,SC,1,0.8095696080788651,0.19469616013307162,0.4422966541575215
2025-03-01,SP_RM,Ajudante,148475,150,1,1,14.0,4.0,SP_RM,1,0.5737986466526981,0.9112745329365876,0.06497010267516355
2025-03-01,SC,Coleta/Entrega,148476,533,2,1,9.0,8.0,SC,1,0.5521359301114049,0.7202706581894791,0.07961008389085718
2025-03-01,GO,Coleta/Entrega,148482,4840,22,1,1.0,1.0,GO,1,1.0,0.06590625846480269,1.0
2025-03-01,SP_RM,Ajudante,148502,1800,9,1,11.0,1.0,SP_RM,1,0.7691752825198366,0.49721352772616945,0.1630651877096754
2025-03-01,PB,Ajudante,148508,100,1,1,12.0,2.0,PB,1,0.6402981485934119,0.44735634741412156,0.15069473530274052
2025-03-01,SP_RM,Ajudante,148531,1700,10,0,10.0,2.0,SP_RM,0,0.13671555662418847,0.5599500436671419,0.023744398174644094
2025-03-01,SP_RM,Ajudante,148533,1700,10,0,10.0,2.0,SP_RM,0,0.13671555662418847,0.5599500436671419,0.023744398174644094
2025-03-01,SP,Ajudante,148537,750,5,1,6.0,1.0,SP,1,0.7884106756431836,0.24261840259876663,0.3451403903313829
2025-03-01,SP,Diária,148582,3720,10,1,8.0,2.0,SP,1,0.6508776148112527,0.2489497323710331,0.2772241859176254
2025-03-01,SP_RM,Coleta/Entrega,148634,924,4,1,8.0,2.0,SP_RM,1,0.6508776148112527,0.33116986639745427,0.2078100056319046
2025-03-01,SP,Ajudante,148644,100,1,0,10.0,2.0,SP,0,0.13671555662418847,0.442498637666898,0.030674635295861587
2025-03-01,SC,Coleta/Entrega,148716,682,3,1,7.0,4.0,SC,1,0.5919348744547109,0.4123050612135146,0.15116299557155288
2025-03-01,MG,Diária,148730,660,3,0,2.0,1.0,MG,0,0.36523202692955037,0.06202434309491891,0.6273436153301863
2025-03-01,RS,Ajudante,148732,180,1,0,5.0,1.0,RS,0,0.2890598701610964,0.25498130800947494,0.11886540402810035
2025-03-01,MG,Diária,148733,880,4,0,10.0,6.0,MG,0,0.05207982688146188,0.4243111823393674,0.010760273629455435
2025-03-01,SC,Diária,148775,520,2,0,5.0,2.0,SC,0,0.1621062755470065,0.1470856738632859,0.11549366479306063
2025-03-01,SP,Diária,148809,3965,13,1,16.0,6.0,SP,1,0.5503726857417648,0.6215956218762053,0.09231989902970081
2025-03-01,SP,Ajudante,148821,260,2,0,2.0,1.0,SP,0,0.36523202692955037,0.12269026155788781,0.31597522239348635
2025-03-01,SC,Ajudante,148828,540,3,1,6.0,2.0,SC,1,0.6614570810290935,0.3430416043190847,0.2038344053842791
2025-03-01,SP,Diária,148839,830,3,0,5.0,2.0,SP,0,0.1621062755470065,0.18906021441484477,0.08932699713247455
2025-03-01,PR,Ajudante,148840,570,3,1,2.0,1.0,PR,1,0.8730464053859102,0.08724315595999724,1.0
2025-03-01,PR,Ajudante,148841,570,3,1,3.0,1.0,PR,1,0.8307285405145467,0.10962938287781182,0.8079710547436743
2025-03-01,PR,Diária,148844,460,2,0,1.0,1.0,PR,0,0.49218562154364026,0.04774181291913286,1.0
2025-03-01,SP,Ajudante,148852,300,2,0,5.0,1.0,SP,0,0.2890598701610964,0.21263636733854693,0.14300759068369895
2025-03-01,SP_RM,Ajudante,148855,150,1,1,11.0,2.0,SP_RM,1,0.6422216879057465,0.5975919532317254,0.11255940452294755
2025-03-01,PR,Ajudante,148858,120,1,0,9.0,1.0,PR,0,0.26649034222970264,0.24394674438469932,0.11445534962017684
2025-03-01,MG,Ajudante,148889,450,3,1,10.0,2.0,MG,1,0.6445299350805482,0.49498810194745646,0.1368803063111475
2025-03-01,SP_RM,Coleta/Entrega,148893,260,1,0,8.0,5.0,SP_RM,0,0.06689107958643903,0.5402073280298095,0.010876315450787792
2025-03-01,SP,Diária,148898,2440,8,1,8.0,4.0,SP,1,0.5874008175042077,0.3554199865153681,0.17437104387445815
2025-03-01,SP_RM,Ajudante,148906,1250,11,1,11.0,1.0,SP_RM,1,0.7691752825198366,0.49721352772616945,0.1630651877096754
2025-03-01,SP_RM,Coleta/Entrega,148908,7420,27,1,8.0,1.0,SP_RM,1,0.7778312094253426,0.26149071252000256,0.31573366762234967
2025-03-01,SP,Coleta/Entrega,148911,690,3,1,4.0,2.0,SP,1,0.6826160134647752,0.18129639064004494,0.40027800012038056
2025-03-01,SP,Coleta/Entrega,148913,270,1,0,7.0,3.0,SP,0,0.10527942843403287,0.3018277832010247,0.03493544380390196
2025-03-01,SP,Diária,148957,10540,31,0,3.0,3.0,SP,0,0.15364270257273377,0.20236899618288665,0.07882443673029177
2025-03-01,PB,Coleta/Entrega,148964,880,4,1,3.0,1.0,PB,1,0.8307285405145467,0.09412287862887479,0.9414719025131814
2025-03-01,SP_RM,Ajudante,148980,450,3,1,10.0,2.0,SP_RM,1,0.6445299350805482,0.5599500436671419,0.12072589233877198
2025-03-01,SP,Diária,148987,1525,5,1,15.0,4.0,SP,1,0.5725895647992306,0.4951621950798077,0.12129466461348548
2025-03-01,MG,Ajudante,149023,150,1,1,4.0,1.0,MG,1,0.8095696080788651,0.20547583828726565,0.41896878861451836
2025-03-01,MG,Diária,149060,260,1,0,7.0,2.0,MG,0,0.14759729330539617,0.19222117594839258,0.07974740065837806
2025-03-01,MG,Diária,149061,260,1,1,5.0,1.0,MG,1,0.796874248617456,0.11297092986366947,0.7519557907905268
2025-03-01,MG,Ajudante,149065,1650,11,1,8.0,1.0,MG,1,0.7778312094253426,0.33909688305350755,0.24293310890543332
2025-03-01,SP_RM,Coleta/Entrega,149075,260,1,0,5.0,1.0,SP_RM,0,0.2890598701610964,0.18310166440786946,0.16645655869278964
2025-03-01,SC,Diária,149088,1525,5,0,12.0,6.0,SC,0,0.047848040394325525,0.4280054665476012,0.009589658853953768
2025-03-01,RS,Ajudante,149095,150,1,0,8.0,1.0,RS,0,0.2700168309689829,0.3614971731831059,0.07751121406536211
2025-03-01,RS,Ajudante,149097,150,1,0,10.0,1.0,RS,0,0.2636691512382784,0.4325077499655266,0.0628273452388828
2025-03-01,SP_RM,Diária,149108,1999,5,1,4.0,1.0,SP_RM,1,0.8095696080788651,0.11245994840087724,0.7674552100528915
2025-03-01,PR,Diária,149112,3250,10,1,24.0,7.0,PR,1,0.5390375433655068,0.7387620639505543,0.07566218371663584
2025-03-01,SP_RM,Diária,149116,1525,5,0,14.0,3.0,SP_RM,0,0.08714320063202002,0.41073740659944463,0.02032302608619259
2025-03-01,SP,Ajudante,149147,480,3,0,8.0,2.0,SP,0,0.143063236354893,0.38253456714645856,0.03762830431367687
2025-03-01,PR,Ajudante,149156,150,1,0,9.0,3.0,PR,0,0.09721888274424942,0.36333995461304386,0.026248178927800334
2025-03-01,PR,Ajudante,149157,150,1,0,7.0,2.0,PR,0,0.14759729330539617,0.2588708956632424,0.05860640559493465
2025-03-01,SC,Ajudante,149162,150,1,1,6.0,1.0,SC,1,0.7884106756431836,0.25827277906993434,0.32407744717057757
2025-03-01,SP,Diária,149170,1830,6,0,8.0,5.0,SP,0,0.06689107958643903,0.4086551135875356,0.015138989447226064
2025-03-01,SC,Coleta/Entrega,149171,960,4,1,11.0,7.0,SC,1,0.5515405488956824,0.7040619425591652,0.0814068670053819
